Wall time,Step,Value
1691276191.240689,27656000,0.482699990272522
1691276212.280993,27664000,0.48260000348091125
1691276243.812898,27676000,0.48019999265670776
1691276359.749146,27720000,0.48069998621940613
1691276433.508009,27748000,0.4805000126361847
1691276666.305756,27836000,0.4796999990940094
1691276835.307582,27900000,0.4805000126361847
1691277004.074443,27964000,0.4794999957084656
1691277056.876761,27984000,0.4812000095844269
1691277078.040168,27992000,0.4794999957084656
1691277109.682215,28004000,0.4796999990940094
1691277226.346018,28048000,0.4799000024795532
1691277289.956181,28072000,0.48030000925064087
1691277396.348026,28112000,0.4796999990940094
1691277406.939045,28116000,0.47679999470710754
1691277566.709303,28176000,0.48030000925064087
1691277662.570168,28212000,0.48170000314712524
1691277673.277395,28216000,0.48080000281333923
1691278025.850983,28348000,0.48170000314712524
1691278272.065301,28440000,0.482699990272522
1691278346.98631,28468000,0.4812000095844269
1691278378.992245,28480000,0.4812000095844269
1691278443.336884,28504000,0.4812999963760376
1691278850.230533,28656000,0.483599990606308
1691278989.34923,28708000,0.4810999929904938
1691279000.073695,28712000,0.48500001430511475
1691279021.519707,28720000,0.48410001397132874
1691279085.708991,28744000,0.48240000009536743
1691279117.834995,28756000,0.4821000099182129
1691279310.980731,28828000,0.4799000024795532
1691279504.861593,28900000,0.4821000099182129
1691279764.147372,28996000,0.48069998621940613
1691279807.422329,29012000,0.4812000095844269
1691279937.308549,29060000,0.4803999960422516
1691280034.946348,29096000,0.4805000126361847
1691280240.35929,29172000,0.47909998893737793
1691280337.770161,29208000,0.47929999232292175
1691280402.830404,29232000,0.47999998927116394
1691280685.168405,29336000,0.47999998927116394
1691280728.765848,29352000,0.47850000858306885
1691280750.576843,29360000,0.4794999957084656
1691280892.659701,29412000,0.47760000824928284
1691280947.363519,29432000,0.47999998927116394
1691281002.039952,29452000,0.47760000824928284
1691281045.772529,29468000,0.47870001196861267
1691281155.172625,29508000,0.4805000126361847
1691281242.560531,29540000,0.4779999852180481
1691281593.811725,29668000,0.4803999960422516
1691281670.681942,29696000,0.47749999165534973
1691281791.454323,29740000,0.4805000126361847
1691281802.439963,29744000,0.47909998893737793
1691281835.419948,29756000,0.48019999265670776
1691281868.361066,29768000,0.4767000079154968
1691282066.613459,29840000,0.4767000079154968
1691282110.819829,29856000,0.478300005197525
1691282155.086164,29872000,0.47769999504089355
1691282177.190526,29880000,0.47760000824928284
1691282309.726489,29928000,0.47870001196861267
1691282575.053082,30024000,0.48010000586509705
1691282708.201557,30072000,0.47920000553131104
1691282796.979924,30104000,0.4796999990940094
1691282863.503648,30128000,0.4797999858856201
1691282984.740661,30172000,0.4797999858856201
1691283073.346519,30204000,0.478300005197525
1691283095.647395,30212000,0.478300005197525
1691283162.36888,30236000,0.47690001130104065
1691283228.833698,30260000,0.47769999504089355
1691283361.735811,30308000,0.4805999994277954
1691283540.280911,30372000,0.48069998621940613
1691283618.790348,30400000,0.4796999990940094
1691283641.163501,30408000,0.4810999929904938
1691283663.543643,30416000,0.4828000068664551
1691283697.13023,30428000,0.4821999967098236
1691284044.494823,30552000,0.48350000381469727
1691284055.708811,30556000,0.4810999929904938
1691284111.887032,30576000,0.4790000021457672
1691284268.826044,30632000,0.4796999990940094
1691284291.210153,30640000,0.48249998688697815
1691284302.490449,30644000,0.48030000925064087
1691284572.964336,30740000,0.484499990940094
1691284979.693244,30884000,0.48080000281333923
1691285047.636526,30908000,0.48240000009536743
1691285058.95262,30912000,0.4821999967098236
1691285081.528918,30920000,0.48399999737739563
1691285376.114055,31024000,0.4788999855518341
1691285387.425327,31028000,0.48089998960494995
1691285421.356367,31040000,0.4832000136375427
1691285432.754922,31044000,0.48030000925064087
1691285806.977839,31176000,0.47870001196861267
1691285818.321242,31180000,0.47909998893737793
1691285977.973573,31236000,0.48159998655319214
1691286114.384345,31284000,0.4812000095844269
1691286309.051669,31352000,0.4823000133037567
1691286354.918613,31368000,0.4832000136375427
1691286446.988299,31400000,0.48170000314712524
1691286504.851596,31420000,0.48030000925064087
1691286516.504491,31424000,0.4797999858856201
1691286585.83817,31448000,0.482699990272522
1691286816.695488,31528000,0.47999998927116394
1691286966.239799,31580000,0.48080000281333923
1691287035.283982,31604000,0.4837000072002411
1691287208.934519,31664000,0.48510000109672546
1691287220.485984,31668000,0.48350000381469727
1691287324.331674,31704000,0.48500001430511475
1691287347.562322,31712000,0.4837000072002411
1691287359.179374,31716000,0.48500001430511475
1691287439.93412,31744000,0.4855000078678131
1691288015.829354,31944000,0.48100000619888306
1691288480.241092,32104000,0.48410001397132874
1691288515.076013,32116000,0.482699990272522
1691288526.675761,32120000,0.48559999465942383
1691288549.930629,32128000,0.4839000105857849
1691288713.391719,32184000,0.48030000925064087
1691288806.615778,32216000,0.4797999858856201
1691288935.194283,32260000,0.4790000021457672
1691289074.840288,32308000,0.48190000653266907
1691289086.467737,32312000,0.48170000314712524
1691289167.985755,32340000,0.4805999994277954
1691289296.356945,32384000,0.4812000095844269
1691289601.003224,32488000,0.4805999994277954
1691289695.363137,32520000,0.4796999990940094
1691289836.963029,32568000,0.48249998688697815
1691289860.539188,32576000,0.4828000068664551
1691289919.232794,32596000,0.48010000586509705
1691290083.664952,32652000,0.483599990606308
1691290095.417207,32656000,0.4853000044822693
1691290118.986459,32664000,0.4846000075340271
1691290343.189384,32740000,0.4832000136375427
1691290425.778784,32768000,0.48339998722076416
1691290520.602841,32800000,0.4799000024795532
1691290532.428812,32804000,0.4805999994277954
1691290710.278283,32864000,0.48179998993873596
1691290722.163201,32868000,0.48159998655319214
1691290865.360106,32916000,0.4810999929904938
1691290877.248055,32920000,0.4805000126361847
1691291175.322848,33020000,0.4821000099182129
1691291438.189307,33108000,0.48240000009536743
1691291510.014252,33132000,0.4805999994277954
1691291545.840055,33144000,0.4830000102519989
1691291557.791562,33148000,0.48260000348091125
1691291605.757177,33164000,0.48030000925064087
1691291665.72914,33184000,0.48260000348091125
1691291725.508808,33204000,0.4819999933242798
1691292300.352331,33396000,0.4830000102519989
1691292336.346203,33408000,0.48080000281333923
1691292468.367798,33452000,0.4832000136375427
1691292504.387813,33464000,0.48159998655319214
1691292576.43883,33488000,0.4812999963760376
1691292636.478038,33508000,0.48069998621940613
1691292732.953695,33540000,0.48179998993873596
1691292877.783212,33588000,0.48080000281333923
1691293046.712411,33644000,0.48019999265670776
1691293106.96919,33664000,0.47999998927116394
1691293348.266501,33744000,0.48260000348091125
1691293589.850981,33824000,0.4823000133037567
1691293601.964387,33828000,0.48190000653266907
1691293650.564516,33844000,0.4796999990940094
1691294015.973698,33964000,0.47760000824928284
1691294176.150092,34016000,0.48159998655319214
1691294388.884369,34084000,0.48260000348091125
1691294500.32639,34120000,0.48350000381469727
1691294612.890241,34156000,0.4832000136375427
1691294724.99021,34192000,0.48179998993873596
1691294800.401055,34216000,0.48100000619888306
1691294812.992278,34220000,0.48260000348091125
1691294913.997499,34252000,0.4814999997615814
1691295395.15562,34404000,0.4844000041484833
1691295458.875204,34424000,0.48660001158714294
1691295612.198941,34472000,0.4851999878883362
1691295637.727978,34480000,0.48489999771118164
1691295650.527913,34484000,0.487199991941452
1691295727.420652,34508000,0.4851999878883362
1691296137.170323,34636000,0.4875999987125397
1691296188.247976,34652000,0.48559999465942383
1691296586.070684,34776000,0.48159998655319214
1691296663.663962,34800000,0.4851999878883362
1691296832.051282,34852000,0.4828999936580658
1691296896.599362,34872000,0.4828000068664551
1691296974.497247,34896000,0.4830000102519989
1691297234.713166,34976000,0.4797999858856201
1691297338.65749,35008000,0.4810999929904938
1691297364.690898,35016000,0.4796000123023987
1691297650.837312,35104000,0.4821999967098236
1691297676.816781,35112000,0.4837000072002411
1691297806.914278,35152000,0.48330000042915344
1691297950.234813,35196000,0.4821000099182129
1691298002.565051,35212000,0.48069998621940613
1691298028.536747,35220000,0.4812000095844269
1691298120.260103,35248000,0.47920000553131104
1691298225.235765,35280000,0.4814000129699707
1691298264.64905,35292000,0.482699990272522
1691298396.045227,35332000,0.4819999933242798
1691298817.554588,35460000,0.4832000136375427
1691298883.287283,35480000,0.48489999771118164
1691298975.220867,35508000,0.48179998993873596
1691299120.689397,35552000,0.4837000072002411
1691299200.058593,35576000,0.4832000136375427
1691299292.651226,35604000,0.4839000105857849
1691299438.575671,35648000,0.483599990606308
1691299504.823824,35668000,0.48080000281333923
1691299558.222757,35684000,0.4851999878883362
1691299813.098153,35760000,0.4828000068664551
1691300162.759057,35864000,0.4832000136375427
1691300216.795986,35880000,0.4812999963760376
1691300338.371914,35916000,0.4821000099182129
1691300419.368939,35940000,0.4821999967098236
1691300432.891102,35944000,0.4819999933242798
1691300486.884157,35960000,0.482699990272522
1691300703.508523,36024000,0.4803999960422516
1691300919.86565,36088000,0.4837000072002411
1691301068.20938,36132000,0.4837999939918518
1691301284.435484,36196000,0.48190000653266907
1691301406.353049,36232000,0.4812999963760376
1691301501.497713,36260000,0.48010000586509705
1691301569.294163,36280000,0.47850000858306885
1691302210.363811,36468000,0.48190000653266907
1691302265.097139,36484000,0.48019999265670776
1691302690.698167,36608000,0.4778999984264374
1691302801.225896,36640000,0.4803999960422516
1691302815.045028,36644000,0.48170000314712524
1691302842.711521,36652000,0.4805000126361847
1691302856.535137,36656000,0.4805999994277954
1691303174.467707,36748000,0.48170000314712524
1691303216.064497,36760000,0.4823000133037567
1691303257.657596,36772000,0.48190000653266907
1691303354.667226,36800000,0.47999998927116394
1691303396.244453,36812000,0.4803999960422516
1691303465.967273,36832000,0.48170000314712524
1691303521.909274,36848000,0.48240000009536743
1691303647.34867,36884000,0.4796999990940094
1691303661.169788,36888000,0.4796999990940094
1691303716.805442,36904000,0.4819999933242798
1691303827.815514,36936000,0.47999998927116394
1691304021.724034,36992000,0.4803999960422516
1691304077.356205,37008000,0.48030000925064087
1691304091.332149,37012000,0.4794999957084656
1691304623.240389,37164000,0.48339998722076416
1691304792.55741,37212000,0.4819999933242798
1691304820.949637,37220000,0.4821000099182129
1691304919.966353,37248000,0.48019999265670776
1691305060.64381,37288000,0.4814000129699707
1691305074.803212,37292000,0.48179998993873596
1691305131.097948,37308000,0.482699990272522
1691305159.254369,37316000,0.48260000348091125
1691305215.629102,37332000,0.482699990272522
1691305257.776942,37344000,0.48080000281333923
1691305384.503976,37380000,0.48170000314712524
1691305483.911598,37408000,0.48339998722076416
1691305583.609214,37436000,0.48179998993873596
1691305669.403555,37460000,0.4832000136375427
1691305683.643481,37464000,0.483599990606308
1691305769.602811,37488000,0.4837000072002411
1691305841.151041,37508000,0.4828000068664551
1691305982.850595,37548000,0.4819999933242798
1691306124.87127,37588000,0.4821999967098236
1691306210.237164,37612000,0.48350000381469727
1691306295.812106,37636000,0.48590001463890076
1691306424.992547,37672000,0.4844000041484833
1691306712.266309,37752000,0.4821000099182129
1691306755.614286,37764000,0.4832000136375427
1691306784.453889,37772000,0.4812999963760376
1691306957.650764,37820000,0.4812999963760376
1691306972.174225,37824000,0.48159998655319214
1691307087.837335,37856000,0.483599990606308
1691307174.720476,37880000,0.48420000076293945
1691307203.762711,37888000,0.4837000072002411
1691307434.968486,37952000,0.48069998621940613
1691307449.57735,37956000,0.4821999967098236
1691307464.039794,37960000,0.4832000136375427
1691307492.881011,37968000,0.48249998688697815
1691307896.420912,38080000,0.4814999997615814
1691307954.440059,38096000,0.4812999963760376
1691308157.926598,38152000,0.48240000009536743
1691308288.919261,38188000,0.48190000653266907
1691308419.892536,38224000,0.4828000068664551
1691308565.508483,38264000,0.48190000653266907
1691308638.7366,38284000,0.4821999967098236
1691308962.180549,38372000,0.47940000891685486
1691309080.025884,38404000,0.4803999960422516
1691309168.452154,38428000,0.4797999858856201
1691309359.74295,38480000,0.4794999957084656
1691309843.596417,38612000,0.47699999809265137
1691310060.964081,38672000,0.4779999852180481
1691310104.66205,38684000,0.4796999990940094
1691310118.994893,38688000,0.48030000925064087
1691310163.036608,38700000,0.48069998621940613
1691310296.028068,38736000,0.47929999232292175
1691310354.489235,38752000,0.48089998960494995
1691310413.029076,38768000,0.4794999957084656
1691310588.751663,38816000,0.4805000126361847
1691310603.534949,38820000,0.4797999858856201
1691310705.547027,38848000,0.4812999963760376
1691311061.553712,38944000,0.4812999963760376
1691311091.780413,38952000,0.4821999967098236
1691311314.685304,39012000,0.48170000314712524
1691311329.660521,39016000,0.4805000126361847
1691311359.533003,39024000,0.4821000099182129
1691311419.468696,39040000,0.48089998960494995
1691311464.19311,39052000,0.47839999198913574
1691311597.88547,39088000,0.4799000024795532
1691311838.117793,39152000,0.48100000619888306
1691311882.561337,39164000,0.4837999939918518
1691311987.595559,39192000,0.48330000042915344
1691312212.047403,39252000,0.48260000348091125
1691312379.046426,39296000,0.48170000314712524
1691312578.984383,39348000,0.48019999265670776
1691312777.162539,39400000,0.48080000281333923
1691312989.793303,39456000,0.4794999957084656
1691313036.443519,39468000,0.48080000281333923
1691313144.177535,39496000,0.47999998927116394
1691313435.774011,39572000,0.4805000126361847
1691313451.112146,39576000,0.47999998927116394
1691313557.514947,39604000,0.48030000925064087
1691313603.083702,39616000,0.48010000586509705
1691313649.091734,39628000,0.4794999957084656
1691313787.091617,39664000,0.4805999994277954
1691313802.151957,39668000,0.48080000281333923
1691313817.639791,39672000,0.4772000014781952
1691314093.201123,39744000,0.4794999957084656
1691314216.291328,39776000,0.48159998655319214
1691314277.241999,39792000,0.4799000024795532
1691314292.916081,39796000,0.47859999537467957
1691314308.630801,39800000,0.47999998927116394
1691314401.264879,39824000,0.4812000095844269
1691314463.912587,39840000,0.4794999957084656
1691314665.182224,39892000,0.4823000133037567
1691314742.903228,39912000,0.482699990272522
1691314758.476043,39916000,0.4812000095844269
1691314804.838174,39928000,0.482699990272522
1691314882.109755,39948000,0.482699990272522
1691314975.296041,39972000,0.48350000381469727
1691315084.644094,40000000,0.48399999737739563
